date,sensor,data
12-13-2018 11:20:08,P11,267
12-13-2018 11:20:08,P12,278
12-13-2018 11:20:15,F20,512
12-13-2018 11:20:22,N10,444
12-13-2018 11:20:22,N11,473
12-13-2018 11:20:22,N12,466
12-13-2018 11:20:22,N13,491
12-13-2018 11:20:22,N14,197
12-13-2018 11:30:02,F10,423
12-13-2018 11:30:09,P10,298
12-13-2018 11:30:09,P11,266
12-13-2018 11:30:09,P12,277
12-13-2018 11:30:16,F20,515
12-13-2018 11:30:23,N10,445
12-13-2018 11:30:23,N11,474
12-13-2018 11:30:23,N12,468
12-13-2018 11:30:23,N13,490
12-13-2018 11:30:23,N14,197
12-13-2018 11:40:01,F10,423
12-13-2018 11:40:08,P10,300
12-13-2018 11:40:08,P11,268
12-13-2018 11:40:08,P12,278
12-13-2018 11:40:15,F20,518
12-13-2018 11:40:22,N10,443
12-13-2018 11:40:22,N11,474
12-13-2018 11:40:22,N12,469
12-13-2018 11:40:22,N13,492
12-13-2018 11:40:22,N14,197
12-13-2018 11:50:01,F10,424
12-13-2018 11:50:09,P10,300
12-13-2018 11:50:09,P11,268
12-13-2018 11:50:09,P12,279
12-13-2018 11:50:16,F20,518
12-13-2018 11:50:23,N10,456
12-13-2018 11:50:23,N11,474
12-13-2018 11:50:23,N12,470
12-13-2018 11:50:23,N13,492
12-13-2018 11:50:23,N14,196
12-13-2018 12:00:01,F10,418
12-13-2018 12:00:08,P10,297
12-13-2018 12:00:08,P11,265
12-13-2018 12:00:08,P12,276
12-13-2018 12:00:15,F20,519
12-13-2018 12:00:22,N10,456
12-13-2018 12:00:22,N11,460
12-13-2018 12:00:22,N12,487
12-13-2018 12:00:22,N13,490
12-13-2018 12:00:22,N14,206
12-13-2018 12:10:01,F10,423
12-13-2018 12:10:08,P10,298
12-13-2018 12:10:08,P11,265
12-13-2018 12:10:08,P12,277
12-13-2018 12:10:15,F20,522
12-13-2018 12:10:22,N10,452
12-13-2018 12:10:22,N11,477
12-13-2018 12:10:22,N12,513
12-13-2018 12:10:22,N13,491
12-13-2018 12:10:22,N14,196
12-13-2018 12:20:01,F10,424
12-13-2018 12:20:08,P10,300
12-13-2018 12:20:08,P11,267
12-13-2018 12:20:08,P12,278
12-13-2018 12:20:15,F20,525
12-13-2018 12:20:22,N10,462
12-13-2018 12:20:22,N11,477
12-13-2018 12:20:22,N12,522
12-13-2018 12:20:22,N13,492
12-13-2018 12:20:22,N14,195
12-13-2018 12:30:01,F10,425
12-13-2018 12:30:08,P10,300
12-13-2018 12:30:08,P11,268
12-13-2018 12:30:08,P12,279
12-13-2018 12:30:15,F20,528
12-13-2018 12:30:22,N10,466
12-13-2018 12:30:22,N11,478
12-13-2018 12:30:22,N12,536
12-13-2018 12:30:22,N13,492
12-13-2018 12:30:22,N14,194
12-13-2018 12:40:01,F10,427
12-13-2018 12:40:08,P10,298
12-13-2018 12:40:08,P11,266
12-13-2018 12:40:08,P12,277
12-13-2018 12:40:15,F20,530
12-13-2018 12:40:22,N10,470
12-13-2018 12:40:22,N11,478
12-13-2018 12:40:22,N12,525
12-13-2018 12:40:22,N13,493
12-13-2018 12:40:22,N14,192
12-13-2018 12:50:01,F10,424
12-13-2018 12:50:08,P10,298
12-13-2018 12:50:08,P11,265
12-13-2018 12:50:08,P12,277
12-13-2018 12:50:15,F20,530
12-13-2018 12:50:22,N10,469
12-13-2018 12:50:22,N11,477
12-13-2018 12:50:22,N12,518
12-13-2018 12:50:22,N13,493
12-13-2018 12:50:22,N14,193
12-13-2018 13:00:01,F10,428
12-13-2018 13:00:09,P10,299
12-13-2018 13:00:09,P11,267
12-13-2018 13:00:09,P12,278
12-13-2018 13:00:16,F20,534
12-13-2018 13:00:23,N10,468
12-13-2018 13:00:23,N11,478
12-13-2018 13:00:23,N12,514
12-13-2018 13:00:23,N13,494
12-13-2018 13:00:23,N14,193
12-13-2018 13:10:01,F10,422
12-13-2018 13:10:08,P10,297
12-13-2018 13:10:08,P11,265
12-13-2018 13:10:08,P12,277
12-13-2018 13:10:15,F20,536
12-13-2018 13:10:22,N10,452
12-13-2018 13:10:22,N11,478
12-13-2018 13:10:22,N12,528
12-13-2018 13:10:22,N13,494
12-13-2018 13:10:22,N14,192
12-13-2018 13:20:01,F10,428
12-13-2018 13:20:09,P10,298
12-13-2018 13:20:09,P11,265
12-13-2018 13:20:09,P12,277
12-13-2018 13:20:16,F20,537
12-13-2018 13:20:23,N10,463
12-13-2018 13:20:23,N11,479
12-13-2018 13:20:23,N12,523
12-13-2018 13:20:23,N13,495
12-13-2018 13:20:23,N14,191
12-13-2018 13:30:01,F10,429
12-13-2018 13:30:08,P10,298
12-13-2018 13:30:08,P11,266
12-13-2018 13:30:08,P12,277
12-13-2018 13:30:15,F20,538
12-13-2018 13:30:22,N10,473
12-13-2018 13:30:22,N11,478
12-13-2018 13:30:22,N12,504
12-13-2018 13:30:22,N13,497
12-13-2018 13:30:22,N14,192
12-13-2018 13:40:01,F10,435
12-13-2018 13:40:09,P10,299
12-13-2018 13:40:09,P11,267
12-13-2018 13:40:09,P12,278
12-13-2018 13:40:16,F20,766
12-13-2018 13:40:23,N10,477
12-13-2018 13:40:23,N11,472
12-13-2018 13:40:23,N12,477
12-13-2018 13:40:23,N13,495
12-13-2018 13:40:23,N14,198
12-13-2018 13:50:01,F10,426
12-13-2018 13:50:08,P10,298
12-13-2018 13:50:08,P11,265
12-13-2018 13:50:08,P12,277
12-13-2018 13:50:15,F20,602
12-13-2018 13:50:22,N10,476
12-13-2018 13:50:22,N11,478
12-13-2018 13:50:22,N12,483
12-13-2018 13:50:22,N13,486
12-13-2018 13:50:22,N14,191
12-13-2018 14:00:01,F10,434
12-13-2018 14:00:08,P10,299
12-13-2018 14:00:08,P11,266
12-13-2018 14:00:08,P12,277
12-13-2018 14:00:15,F20,599
12-13-2018 14:00:22,N10,488
12-13-2018 14:00:22,N11,478
12-13-2018 14:00:22,N12,509
12-13-2018 14:00:22,N13,488
12-13-2018 14:00:22,N14,192
12-13-2018 14:10:01,F10,436
12-13-2018 14:10:08,P10,299
12-13-2018 14:10:08,P11,267
12-13-2018 14:10:08,P12,278
12-13-2018 14:10:15,F20,596
12-13-2018 14:10:22,N10,488
12-13-2018 14:10:22,N11,478
12-13-2018 14:10:22,N12,528
12-13-2018 14:10:22,N13,491
12-13-2018 14:10:22,N14,192
12-13-2018 14:20:01,F10,432
12-13-2018 14:20:08,P10,299
12-13-2018 14:20:08,P11,267
12-13-2018 14:20:08,P12,278
12-13-2018 14:20:15,F20,604
12-13-2018 14:20:22,N10,490
12-13-2018 14:20:22,N11,478
12-13-2018 14:20:22,N12,542
12-13-2018 14:20:22,N13,493
12-13-2018 14:20:22,N14,191
12-13-2018 14:30:01,F10,436
12-13-2018 14:30:08,P10,299
12-13-2018 14:30:08,P11,267
12-13-2018 14:30:08,P12,278
12-13-2018 14:30:15,F20,602
12-13-2018 14:30:22,N10,491
12-13-2018 14:30:22,N11,478
12-13-2018 14:30:22,N12,536
12-13-2018 14:30:22,N13,494
12-13-2018 14:30:22,N14,191
12-13-2018 14:40:01,F10,433
12-13-2018 14:40:08,P10,298
12-13-2018 14:40:08,P11,265
12-13-2018 14:40:08,P12,276
12-13-2018 14:40:15,F20,602
12-13-2018 14:40:22,N10,452
12-13-2018 14:40:22,N11,479
12-13-2018 14:40:22,N12,523
12-13-2018 14:40:22,N13,496
12-13-2018 14:40:22,N14,189
12-13-2018 14:50:01,F10,434
12-13-2018 14:50:09,P10,298
12-13-2018 14:50:09,P11,266
12-13-2018 14:50:09,P12,277
12-13-2018 14:50:16,F20,601
12-13-2018 14:50:23,N10,475
12-13-2018 14:50:23,N11,479
12-13-2018 14:50:23,N12,545
12-13-2018 14:50:23,N13,499
12-13-2018 14:50:23,N14,190
12-13-2018 15:00:01,F10,442
12-13-2018 15:00:08,P10,299
12-13-2018 15:00:08,P11,266
12-13-2018 15:00:08,P12,277
12-13-2018 15:00:15,F20,604
12-13-2018 15:00:22,N10,477
12-13-2018 15:00:22,N11,479
12-13-2018 15:00:22,N12,519
12-13-2018 15:00:22,N13,501
12-13-2018 15:00:22,N14,190
12-13-2018 15:10:01,F10,433
12-13-2018 15:10:09,P10,299
12-13-2018 15:10:09,P11,266
12-13-2018 15:10:09,P12,277
12-13-2018 15:10:16,F20,604
12-13-2018 15:10:23,N10,471
12-13-2018 15:10:23,N11,479
12-13-2018 15:10:23,N12,545
12-13-2018 15:10:23,N13,503
12-13-2018 15:10:23,N14,190
12-13-2018 15:20:01,F10,440
12-13-2018 15:20:08,P10,297
12-13-2018 15:20:08,P11,265
12-13-2018 15:20:08,P12,276
12-13-2018 15:20:15,F20,603
12-13-2018 15:20:22,N10,479
12-13-2018 15:20:22,N11,480
12-13-2018 15:20:22,N12,544
12-13-2018 15:20:22,N13,505
12-13-2018 15:20:22,N14,190
12-13-2018 15:30:01,F10,436
12-13-2018 15:30:08,P10,298
12-13-2018 15:30:08,P11,266
12-13-2018 15:30:08,P12,277
12-13-2018 15:30:16,F20,610
12-13-2018 15:30:23,N10,479
12-13-2018 15:30:23,N11,480
12-13-2018 15:30:23,N12,543
12-13-2018 15:30:23,N13,509
12-13-2018 15:30:23,N14,189
12-13-2018 15:40:01,F10,441
12-13-2018 15:40:08,P10,298
12-13-2018 15:40:08,P11,266
12-13-2018 15:40:08,P12,278
12-13-2018 15:40:15,F20,607
12-13-2018 15:40:22,N10,478
12-13-2018 15:40:22,N11,480
12-13-2018 15:40:22,N12,537
12-13-2018 15:40:22,N13,512
12-13-2018 15:40:22,N14,190
12-13-2018 15:50:01,F10,437
12-13-2018 15:50:08,P10,298
12-13-2018 15:50:08,P11,266
12-13-2018 15:50:08,P12,276
12-13-2018 15:50:15,F20,612
12-13-2018 15:50:22,N10,476
12-13-2018 15:50:22,N11,481
12-13-2018 15:50:22,N12,543
12-13-2018 15:50:22,N13,514
12-13-2018 15:50:22,N14,189
12-13-2018 16:00:02,F10,437
12-13-2018 16:00:09,P10,297
12-13-2018 16:00:09,P11,265
12-13-2018 16:00:09,P12,276
12-13-2018 16:00:16,F20,611
12-13-2018 16:00:23,N10,474
12-13-2018 16:00:23,N11,481
12-13-2018 16:00:23,N12,543
12-13-2018 16:00:23,N13,541
12-13-2018 16:00:23,N14,189
12-13-2018 16:10:01,F10,443
12-13-2018 16:10:08,P10,298
12-13-2018 16:10:08,P11,266
12-13-2018 16:10:08,P12,277
12-13-2018 16:10:15,F20,611
12-13-2018 16:10:22,N10,476
12-13-2018 16:10:22,N11,481
12-13-2018 16:10:22,N12,543
12-13-2018 16:10:22,N13,542
12-13-2018 16:10:22,N14,189
12-13-2018 16:20:02,F10,440
12-13-2018 16:20:09,P10,299
12-13-2018 16:20:09,P11,266
12-13-2018 16:20:09,P12,277
12-13-2018 16:20:16,F20,616
12-13-2018 16:20:23,N10,475
12-13-2018 16:20:23,N11,482
12-13-2018 16:20:23,N12,547
12-13-2018 16:20:23,N13,544
12-13-2018 16:20:23,N14,189
12-13-2018 16:30:01,F10,443
12-13-2018 16:30:08,P10,297
12-13-2018 16:30:08,P11,265
12-13-2018 16:30:08,P12,276
12-13-2018 16:30:15,F20,615
12-13-2018 16:30:22,N10,473
12-13-2018 16:30:22,N11,482
12-13-2018 16:30:22,N12,541
12-13-2018 16:30:22,N13,544
12-13-2018 16:30:22,N14,189
12-13-2018 16:40:01,F10,448
12-13-2018 16:40:09,P10,300
12-13-2018 16:40:09,P11,267
12-13-2018 16:40:09,P12,278
12-13-2018 16:40:16,F20,615
12-13-2018 16:40:23,N10,469
12-13-2018 16:40:23,N11,483
12-13-2018 16:40:23,N12,549
12-13-2018 16:40:23,N13,545
12-13-2018 16:40:23,N14,189
12-13-2018 16:50:01,F10,442
12-13-2018 16:50:08,P10,297
12-13-2018 16:50:08,P11,265
12-13-2018 16:50:08,P12,276
12-13-2018 16:50:15,F20,616
12-13-2018 16:50:22,N10,469
12-13-2018 16:50:22,N11,483
12-13-2018 16:50:22,N12,541
12-13-2018 16:50:22,N13,545
12-13-2018 16:50:22,N14,188
12-13-2018 17:00:01,F10,450
12-13-2018 17:00:08,P10,299
12-13-2018 17:00:08,P11,266
12-13-2018 17:00:08,P12,277
12-13-2018 17:00:16,F20,617
12-13-2018 17:00:23,N10,467
12-13-2018 17:00:23,N11,483
12-13-2018 17:00:23,N12,547
12-13-2018 17:00:23,N13,546
12-13-2018 17:00:23,N14,189
12-13-2018 17:10:01,F10,449
12-13-2018 17:10:08,P10,298
12-13-2018 17:10:08,P11,266
12-13-2018 17:10:08,P12,277
12-13-2018 17:10:15,F20,615
12-13-2018 17:10:22,N10,468
12-13-2018 17:10:22,N11,483
12-13-2018 17:10:22,N12,546
12-13-2018 17:10:22,N13,546
12-13-2018 17:10:22,N14,189
12-13-2018 17:20:01,F10,445
12-13-2018 17:20:08,P10,297
12-13-2018 17:20:08,P11,264
12-13-2018 17:20:08,P12,276
12-13-2018 17:20:15,F20,618
12-13-2018 17:20:23,N10,470
12-13-2018 17:20:23,N11,484
12-13-2018 17:20:23,N12,543
12-13-2018 17:20:23,N13,546
12-13-2018 17:20:23,N14,188
12-13-2018 17:30:01,F10,445
12-13-2018 17:30:08,P10,298
12-13-2018 17:30:08,P11,266
12-13-2018 17:30:08,P12,276
12-13-2018 17:30:15,F20,621
12-13-2018 17:30:22,N10,471
12-13-2018 17:30:22,N11,484
12-13-2018 17:30:22,N12,547
12-13-2018 17:30:22,N13,546
12-13-2018 17:30:22,N14,188
12-13-2018 17:40:01,F10,452
12-13-2018 17:40:08,P10,299
12-13-2018 17:40:08,P11,267
12-13-2018 17:40:08,P12,278
12-13-2018 17:40:15,F20,616
12-13-2018 17:40:22,N10,473
12-13-2018 17:40:22,N11,485
12-13-2018 17:40:22,N12,546
12-13-2018 17:40:22,N13,547
12-13-2018 17:40:22,N14,189
12-13-2018 17:50:01,F10,457
12-13-2018 17:50:08,P10,298
12-13-2018 17:50:08,P11,266
12-13-2018 17:50:08,P12,277
12-13-2018 17:50:15,F20,613
12-13-2018 17:50:22,N10,476
12-13-2018 17:50:22,N11,485
12-13-2018 17:50:22,N12,547
12-13-2018 17:50:22,N13,548
12-13-2018 17:50:22,N14,188
12-13-2018 18:00:01,F10,451
12-13-2018 18:00:08,P10,299
12-13-2018 18:00:08,P11,266
12-13-2018 18:00:08,P12,277
12-13-2018 18:00:15,F20,619
12-13-2018 18:00:22,N10,485
12-13-2018 18:00:22,N11,485
12-13-2018 18:00:22,N12,537
12-13-2018 18:00:22,N13,548
12-13-2018 18:00:22,N14,189
12-13-2018 18:10:01,F10,448
12-13-2018 18:10:09,P10,299
12-13-2018 18:10:09,P11,267
12-13-2018 18:10:09,P12,278
12-13-2018 18:10:16,F20,617
12-13-2018 18:10:23,N10,496
12-13-2018 18:10:23,N11,486
12-13-2018 18:10:23,N12,546
12-13-2018 18:10:23,N13,548
12-13-2018 18:10:23,N14,191
12-13-2018 18:20:01,F10,455
12-13-2018 18:20:08,P10,299
12-13-2018 18:20:08,P11,267
12-13-2018 18:20:08,P12,277
12-13-2018 18:20:15,F20,616
12-13-2018 18:20:22,N10,503
12-13-2018 18:20:22,N11,486
12-13-2018 18:20:22,N12,550
12-13-2018 18:20:22,N13,549
12-13-2018 18:20:22,N14,191
12-13-2018 18:30:01,F10,456
12-13-2018 18:30:09,P10,298
12-13-2018 18:30:09,P11,266
12-13-2018 18:30:09,P12,277
12-13-2018 18:30:16,F20,616
12-13-2018 18:30:23,N10,508
12-13-2018 18:30:23,N11,487
12-13-2018 18:30:23,N12,541
12-13-2018 18:30:23,N13,550
12-13-2018 18:30:23,N14,191
12-13-2018 18:40:01,F10,460
12-13-2018 18:40:08,P10,299
12-13-2018 18:40:08,P11,267
12-13-2018 18:40:08,P12,278
12-13-2018 18:40:15,F20,615
12-13-2018 18:40:22,N10,507
12-13-2018 18:40:22,N11,486
12-13-2018 18:40:22,N12,549
12-13-2018 18:40:22,N13,550
12-13-2018 18:40:22,N14,191
12-13-2018 18:50:01,F10,457
12-13-2018 18:50:08,P10,300
12-13-2018 18:50:08,P11,268
12-13-2018 18:50:08,P12,278
12-13-2018 18:50:16,F20,617
12-13-2018 18:50:23,N10,507
12-13-2018 18:50:23,N11,487
12-13-2018 18:50:23,N12,549
12-13-2018 18:50:23,N13,549
12-13-2018 18:50:23,N14,191
12-13-2018 19:00:01,F10,465
12-13-2018 19:00:08,P10,300
12-13-2018 19:00:08,P11,268
12-13-2018 19:00:08,P12,279
12-13-2018 19:00:15,F20,615
12-13-2018 19:00:22,N10,508
12-13-2018 19:00:22,N11,488
12-13-2018 19:00:22,N12,551
12-13-2018 19:00:22,N13,550
12-13-2018 19:00:22,N14,191
12-13-2018 19:10:01,F10,465
12-13-2018 19:10:08,P10,298
12-13-2018 19:10:08,P11,266
12-13-2018 19:10:08,P12,277
12-13-2018 19:10:15,F20,621
12-13-2018 19:10:22,N10,508
12-13-2018 19:10:22,N11,489
12-13-2018 19:10:22,N12,550
12-13-2018 19:10:22,N13,550
12-13-2018 19:10:22,N14,191
12-13-2018 19:20:01,F10,472
12-13-2018 19:20:08,P10,300
12-13-2018 19:20:08,P11,268
12-13-2018 19:20:08,P12,279
12-13-2018 19:20:15,F20,615
12-13-2018 19:20:22,N10,508
12-13-2018 19:20:22,N11,489
12-13-2018 19:20:22,N12,551
12-13-2018 19:20:22,N13,549
12-13-2018 19:20:22,N14,191
12-13-2018 19:30:01,F10,469
12-13-2018 19:30:08,P10,301
12-13-2018 19:30:08,P11,269
12-13-2018 19:30:08,P12,279
12-13-2018 19:30:15,F20,618
12-13-2018 19:30:22,N10,508
12-13-2018 19:30:22,N11,475
12-13-2018 19:30:22,N12,547
12-13-2018 19:30:22,N13,553
12-13-2018 19:30:22,N14,195
12-13-2018 19:40:02,F10,472
12-13-2018 19:40:09,P10,300
12-13-2018 19:40:09,P11,268
12-13-2018 19:40:09,P12,279
12-13-2018 19:40:16,F20,614
12-13-2018 19:40:23,N10,509
12-13-2018 19:40:23,N11,478
12-13-2018 19:40:23,N12,547
12-13-2018 19:40:23,N13,554
12-13-2018 19:40:23,N14,192
12-13-2018 19:50:01,F10,470
12-13-2018 19:50:08,P10,300
12-13-2018 19:50:08,P11,268
12-13-2018 19:50:08,P12,279
12-13-2018 19:50:15,F20,621
12-13-2018 19:50:22,N10,509
12-13-2018 19:50:22,N11,479
12-13-2018 19:50:22,N12,549
12-13-2018 19:50:22,N13,554
12-13-2018 19:50:22,N14,191
12-13-2018 20:00:01,F10,470
12-13-2018 20:00:09,P10,298
12-13-2018 20:00:09,P11,266
12-13-2018 20:00:09,P12,278
12-13-2018 20:00:16,F20,617
12-13-2018 20:00:23,N10,510
12-13-2018 20:00:23,N11,478
12-13-2018 20:00:23,N12,549
12-13-2018 20:00:23,N13,554
12-13-2018 20:00:23,N14,192
12-13-2018 20:10:01,F10,476
12-13-2018 20:10:08,P10,300
12-13-2018 20:10:08,P11,269
12-13-2018 20:10:08,P12,280
12-13-2018 20:10:15,F20,617
12-13-2018 20:10:22,N10,510
12-13-2018 20:10:22,N11,479
12-13-2018 20:10:22,N12,547
12-13-2018 20:10:22,N13,556
12-13-2018 20:10:22,N14,192
12-13-2018 20:20:01,F10,478
12-13-2018 20:20:09,P10,300
12-13-2018 20:20:09,P11,267
12-13-2018 20:20:09,P12,279
12-13-2018 20:20:16,F20,616
12-13-2018 20:20:23,N10,511
12-13-2018 20:20:23,N11,479
12-13-2018 20:20:23,N12,549
12-13-2018 20:20:23,N13,555
12-13-2018 20:20:23,N14,192
12-13-2018 20:30:01,F10,476
12-13-2018 20:30:08,P10,299
12-13-2018 20:30:08,P11,267
12-13-2018 20:30:08,P12,278
12-13-2018 20:30:15,F20,617
12-13-2018 20:30:22,N10,511
12-13-2018 20:30:22,N11,479
12-13-2018 20:30:22,N12,550
12-13-2018 20:30:22,N13,556
12-13-2018 20:30:22,N14,191
12-13-2018 20:40:01,F10,481
12-13-2018 20:40:08,P10,300
12-13-2018 20:40:08,P11,269
12-13-2018 20:40:08,P12,280
12-13-2018 20:40:15,F20,616
12-13-2018 20:40:23,N10,512
12-13-2018 20:40:23,N11,480
12-13-2018 20:40:23,N12,551
12-13-2018 20:40:23,N13,557
12-13-2018 20:40:23,N14,192
12-13-2018 20:50:01,F10,481
12-13-2018 20:50:08,P10,299
12-13-2018 20:50:08,P11,267
12-13-2018 20:50:08,P12,278
12-13-2018 20:50:15,F20,616
12-13-2018 20:50:22,N10,512
12-13-2018 20:50:22,N11,480
12-13-2018 20:50:22,N12,550
12-13-2018 20:50:22,N13,559
12-13-2018 20:50:22,N14,191
12-13-2018 21:00:01,F10,478
12-13-2018 21:00:08,P10,299
12-13-2018 21:00:08,P11,267
12-13-2018 21:00:08,P12,279
12-13-2018 21:00:15,F20,614
12-13-2018 21:00:22,N10,512
12-13-2018 21:00:22,N11,479
12-13-2018 21:00:22,N12,550
12-13-2018 21:00:22,N13,559
12-13-2018 21:00:22,N14,192
12-13-2018 21:10:02,F10,484
12-13-2018 21:10:09,P10,299
12-13-2018 21:10:09,P11,267
12-13-2018 21:10:09,P12,278
12-13-2018 21:10:16,F20,618
12-13-2018 21:10:23,N10,507
12-13-2018 21:10:23,N11,479
12-13-2018 21:10:23,N12,550
12-13-2018 21:10:23,N13,560
12-13-2018 21:10:23,N14,191
12-13-2018 21:20:01,F10,484
12-13-2018 21:20:08,P10,302
12-13-2018 21:20:08,P11,269
12-13-2018 21:20:08,P12,280
12-13-2018 21:20:15,F20,615
12-13-2018 21:20:22,N10,513
12-13-2018 21:20:22,N11,479
12-13-2018 21:20:22,N12,551
12-13-2018 21:20:22,N13,559
12-13-2018 21:20:22,N14,191
12-13-2018 21:30:02,F10,482
12-13-2018 21:30:09,P10,302
12-13-2018 21:30:09,P11,269
12-13-2018 21:30:09,P12,280
12-13-2018 21:30:16,F20,614
12-13-2018 21:30:23,N10,513
12-13-2018 21:30:23,N11,479
12-13-2018 21:30:23,N12,550
12-13-2018 21:30:23,N13,557
12-13-2018 21:30:23,N14,191
12-13-2018 21:40:01,F10,491
12-13-2018 21:40:08,P10,300
12-13-2018 21:40:08,P11,268
12-13-2018 21:40:08,P12,279
12-13-2018 21:40:15,F20,613
12-13-2018 21:40:22,N10,514
12-13-2018 21:40:22,N11,480
12-13-2018 21:40:22,N12,552
12-13-2018 21:40:22,N13,556
12-13-2018 21:40:22,N14,192
12-13-2018 21:50:01,F10,488
12-13-2018 21:50:09,P10,301
12-13-2018 21:50:09,P11,269
12-13-2018 21:50:09,P12,281
12-13-2018 21:50:16,F20,615
12-13-2018 21:50:23,N10,514
12-13-2018 21:50:23,N11,480
12-13-2018 21:50:23,N12,552
12-13-2018 21:50:23,N13,556
12-13-2018 21:50:23,N14,191
12-13-2018 22:00:01,F10,485
12-13-2018 22:00:08,P10,300
12-13-2018 22:00:08,P11,267
12-13-2018 22:00:08,P12,279
12-13-2018 22:00:15,F20,614
12-13-2018 22:00:22,N10,501
12-13-2018 22:00:22,N11,480
12-13-2018 22:00:22,N12,552
12-13-2018 22:00:22,N13,556
12-13-2018 22:00:22,N14,190
12-13-2018 22:10:01,F10,492
12-13-2018 22:10:08,P10,300
12-13-2018 22:10:08,P11,268
12-13-2018 22:10:08,P12,279
12-13-2018 22:10:15,F20,617
12-13-2018 22:10:23,N10,504
12-13-2018 22:10:23,N11,480
12-13-2018 22:10:23,N12,541
12-13-2018 22:10:23,N13,558
12-13-2018 22:10:23,N14,189
12-13-2018 22:20:01,F10,496
12-13-2018 22:20:08,P10,303
12-13-2018 22:20:08,P11,271
12-13-2018 22:20:08,P12,282
12-13-2018 22:20:15,F20,611
12-13-2018 22:20:22,N10,504
12-13-2018 22:20:22,N11,480
12-13-2018 22:20:22,N12,548
12-13-2018 22:20:22,N13,558
12-13-2018 22:20:22,N14,189
12-13-2018 22:30:01,F10,494
12-13-2018 22:30:08,P10,302
12-13-2018 22:30:08,P11,271
12-13-2018 22:30:08,P12,281
12-13-2018 22:30:15,F20,614
12-13-2018 22:30:22,N10,503
12-13-2018 22:30:22,N11,480
12-13-2018 22:30:22,N12,553
12-13-2018 22:30:22,N13,559
12-13-2018 22:30:22,N14,189
12-13-2018 22:40:01,F10,496
12-13-2018 22:40:08,P10,301
12-13-2018 22:40:08,P11,269
12-13-2018 22:40:08,P12,280
12-13-2018 22:40:15,F20,613
12-13-2018 22:40:22,N10,501
12-13-2018 22:40:22,N11,480
12-13-2018 22:40:22,N12,554
12-13-2018 22:40:22,N13,559
12-13-2018 22:40:22,N14,189
12-13-2018 22:50:01,F10,497
12-13-2018 22:50:08,P10,302
12-13-2018 22:50:08,P11,269
12-13-2018 22:50:08,P12,281
12-13-2018 22:50:15,F20,619
12-13-2018 22:50:22,N10,499
12-13-2018 22:50:22,N11,481
12-13-2018 22:50:22,N12,552
12-13-2018 22:50:22,N13,560
12-13-2018 22:50:22,N14,189
12-13-2018 23:00:01,F10,501
12-13-2018 23:00:09,P10,303
12-13-2018 23:00:09,P11,270
12-13-2018 23:00:09,P12,281
12-13-2018 23:00:16,F20,613
12-13-2018 23:00:23,N10,497
12-13-2018 23:00:23,N11,481
12-13-2018 23:00:23,N12,554
12-13-2018 23:00:23,N13,560
12-13-2018 23:00:23,N14,189
12-13-2018 23:10:01,F10,502
12-13-2018 23:10:08,P10,300
12-13-2018 23:10:08,P11,268
12-13-2018 23:10:08,P12,280
12-13-2018 23:10:15,F20,615
12-13-2018 23:10:22,N10,496
12-13-2018 23:10:22,N11,481
12-13-2018 23:10:22,N12,554
12-13-2018 23:10:22,N13,558
12-13-2018 23:10:22,N14,187
12-13-2018 23:20:01,F10,501
12-13-2018 23:20:09,P10,301
12-13-2018 23:20:09,P11,268
12-13-2018 23:20:09,P12,279
12-13-2018 23:20:16,F20,616
12-13-2018 23:20:23,N10,495
12-13-2018 23:20:23,N11,481
12-13-2018 23:20:23,N12,549
12-13-2018 23:20:23,N13,560
12-13-2018 23:20:23,N14,189
12-13-2018 23:30:01,F10,510
12-13-2018 23:30:08,P10,304
12-13-2018 23:30:08,P11,272
12-13-2018 23:30:08,P12,283
12-13-2018 23:30:15,F20,612
12-13-2018 23:30:22,N10,494
12-13-2018 23:30:22,N11,482
12-13-2018 23:30:22,N12,555
12-13-2018 23:30:22,N13,561
12-13-2018 23:30:22,N14,188
12-13-2018 23:40:01,F10,501
12-13-2018 23:40:08,P10,301
12-13-2018 23:40:08,P11,269
12-13-2018 23:40:08,P12,280
12-13-2018 23:40:16,F20,618
12-13-2018 23:40:23,N10,493
12-13-2018 23:40:23,N11,482
12-13-2018 23:40:23,N12,556
12-13-2018 23:40:23,N13,561
12-13-2018 23:40:23,N14,187
12-13-2018 23:50:01,F10,507
12-13-2018 23:50:08,P10,304
12-13-2018 23:50:08,P11,272
12-13-2018 23:50:08,P12,282
12-13-2018 23:50:15,F20,614
12-13-2018 23:50:22,N10,496
12-13-2018 23:50:22,N11,482
12-13-2018 23:50:22,N12,557
12-13-2018 23:50:22,N13,562
12-13-2018 23:50:22,N14,188
12-14-2018 00:00:01,F10,508
12-14-2018 00:00:08,P10,302
12-14-2018 00:00:08,P11,270
12-14-2018 00:00:08,P12,281
12-14-2018 00:00:15,F20,614
12-14-2018 00:00:22,N10,506
12-14-2018 00:00:22,N11,484
12-14-2018 00:00:22,N12,555
12-14-2018 00:00:22,N13,562
12-14-2018 00:00:22,N14,188
12-14-2018 00:10:01,F10,510
12-14-2018 00:10:08,P10,301
12-14-2018 00:10:08,P11,269
12-14-2018 00:10:08,P12,281
12-14-2018 00:10:15,F20,613
12-14-2018 00:10:22,N10,514
12-14-2018 00:10:22,N11,483
12-14-2018 00:10:22,N12,558
12-14-2018 00:10:22,N13,562
