time,sensor,data
01-03-2019 05:30:01,F10,538
01-03-2019 05:30:01,F1T,70.34
01-03-2019 05:30:01,F1H,43.60
01-03-2019 05:30:08,N10,555
01-03-2019 05:30:08,N11,494
01-03-2019 05:30:08,N12,338
01-03-2019 05:30:08,N1T,82.58
01-03-2019 05:30:08,N1H,99.90
01-03-2019 05:30:15,P10,571
01-03-2019 05:30:15,P11,557
01-03-2019 05:30:15,P12,439
01-03-2019 05:30:15,P1T,69.44
01-03-2019 05:30:15,P1H,65.00
01-03-2019 05:30:23,F20,711
01-03-2019 05:30:23,F2T,67.28
01-03-2019 05:30:23,F2H,51.40
01-03-2019 06:00:01,F10,538
01-03-2019 06:00:01,F1T,80.60
01-03-2019 06:00:01,F1H,31.10
01-03-2019 06:00:09,N10,557
01-03-2019 06:00:09,N11,499
01-03-2019 06:00:09,N12,336
01-03-2019 06:00:09,N1T,82.58
01-03-2019 06:00:09,N1H,99.90
01-03-2019 06:00:16,P10,572
01-03-2019 06:00:16,P11,543
01-03-2019 06:00:16,P12,433
01-03-2019 06:00:16,P1T,70.16
01-03-2019 06:00:16,P1H,64.10
01-03-2019 06:00:23,F20,714
01-03-2019 06:00:23,F2T,67.46
01-03-2019 06:00:23,F2H,52.00
01-03-2019 06:30:01,F10,536
01-03-2019 06:30:01,F1T,82.04
01-03-2019 06:30:01,F1H,29.70
01-03-2019 06:30:08,N10,549
01-03-2019 06:30:08,N11,492
01-03-2019 06:30:08,N12,341
01-03-2019 06:30:08,N1T,82.58
01-03-2019 06:30:08,N1H,99.90
01-03-2019 06:30:16,P10,568
01-03-2019 06:30:16,P11,533
01-03-2019 06:30:16,P12,434
01-03-2019 06:30:16,P1T,70.34
01-03-2019 06:30:16,P1H,63.40
01-03-2019 06:30:23,F20,714
01-03-2019 06:30:23,F2T,67.46
01-03-2019 06:30:23,F2H,52.30
01-03-2019 07:00:01,F10,537
01-03-2019 07:00:01,F1T,82.22
01-03-2019 07:00:01,F1H,29.30
01-03-2019 07:00:09,N10,518
01-03-2019 07:00:09,N11,496
01-03-2019 07:00:09,N12,344
01-03-2019 07:00:09,N1T,82.76
01-03-2019 07:00:09,N1H,99.90
01-03-2019 07:00:16,P10,568
01-03-2019 07:00:16,P11,538
01-03-2019 07:00:16,P12,424
01-03-2019 07:00:16,P1T,70.88
01-03-2019 07:00:16,P1H,65.80
01-03-2019 07:00:23,F20,712
01-03-2019 07:00:23,F2T,67.64
01-03-2019 07:00:23,F2H,51.30
01-03-2019 07:30:01,F10,538
01-03-2019 07:30:01,F1T,83.30
01-03-2019 07:30:01,F1H,28.30
01-03-2019 07:30:08,N10,543
01-03-2019 07:30:08,N11,504
01-03-2019 07:30:08,N12,338
01-03-2019 07:30:08,N1T,84.20
01-03-2019 07:30:08,N1H,99.90
01-03-2019 07:30:16,P10,572
01-03-2019 07:30:16,P11,551
01-03-2019 07:30:16,P12,434
01-03-2019 07:30:16,P1T,71.24
01-03-2019 07:30:16,P1H,46.30
01-03-2019 07:30:23,F20,714
01-03-2019 07:30:23,F2T,75.92
01-03-2019 07:30:23,F2H,42.60
01-03-2019 08:00:01,F10,546
01-03-2019 08:00:01,F1T,83.12
01-03-2019 08:00:01,F1H,28.90
01-03-2019 08:00:09,N10,335
01-03-2019 08:00:09,N11,320
01-03-2019 08:00:09,N12,280
01-03-2019 08:00:09,N1T,70.52
01-03-2019 08:00:09,N1H,99.90
01-03-2019 08:00:16,P10,385
01-03-2019 08:00:16,P11,318
01-03-2019 08:00:16,P12,364
01-03-2019 08:00:16,P1T,71.60
01-03-2019 08:00:16,P1H,60.10
01-03-2019 08:00:24,F20,654
01-03-2019 08:00:24,F2T,75.74
01-03-2019 08:00:24,F2H,42.50
01-03-2019 08:30:01,F10,538
01-03-2019 08:30:01,F1T,83.12
01-03-2019 08:30:01,F1H,29.40
01-03-2019 08:30:08,N10,360
01-03-2019 08:30:08,N11,342
01-03-2019 08:30:08,N12,297
01-03-2019 08:30:08,N1T,83.84
01-03-2019 08:30:08,N1H,99.90
01-03-2019 08:30:16,P10,404
01-03-2019 08:30:16,P11,349
01-03-2019 08:30:16,P12,379
01-03-2019 08:30:16,P1T,71.42
01-03-2019 08:30:16,P1H,66.70
01-03-2019 08:30:23,F20,671
01-03-2019 08:30:23,F2T,75.38
01-03-2019 08:30:23,F2H,44.20
01-03-2019 09:00:02,F10,541
01-03-2019 09:00:02,F1T,83.30
01-03-2019 09:00:02,F1H,29.90
01-03-2019 09:00:09,N10,404
01-03-2019 09:00:09,N11,344
01-03-2019 09:00:09,N12,299
01-03-2019 09:00:09,N1T,86.00
01-03-2019 09:00:09,N1H,99.90
01-03-2019 09:00:16,P10,417
01-03-2019 09:00:16,P11,362
01-03-2019 09:00:16,P12,384
01-03-2019 09:00:16,P1T,71.78
01-03-2019 09:00:16,P1H,71.30
01-03-2019 09:00:24,F20,673
01-03-2019 09:00:24,F2T,75.38
01-03-2019 09:00:24,F2H,45.00
01-03-2019 09:30:01,F10,544
01-03-2019 09:30:01,F1T,83.66
01-03-2019 09:30:01,F1H,29.70
01-03-2019 09:30:09,N10,401
01-03-2019 09:30:09,N11,351
01-03-2019 09:30:09,N12,299
01-03-2019 09:30:09,N1T,87.26
01-03-2019 09:30:09,N1H,99.90
01-03-2019 09:30:16,P10,425
01-03-2019 09:30:16,P11,374
01-03-2019 09:30:16,P12,388
01-03-2019 09:30:16,P1T,71.96
01-03-2019 09:30:16,P1H,69.30
01-03-2019 09:30:23,F20,674
01-03-2019 09:30:23,F2T,75.02
01-03-2019 09:30:23,F2H,44.80
01-03-2019 10:00:01,F10,544
01-03-2019 10:00:01,F1T,83.66
01-03-2019 10:00:01,F1H,29.20
01-03-2019 10:00:08,N10,397
01-03-2019 10:00:08,N11,352
01-03-2019 10:00:08,N12,301
01-03-2019 10:00:08,N1T,87.80
01-03-2019 10:00:08,N1H,99.90
01-03-2019 10:00:15,P10,432
01-03-2019 10:00:15,P11,378
01-03-2019 10:00:15,P12,394
01-03-2019 10:00:15,P1T,71.96
01-03-2019 10:00:15,P1H,66.70
01-03-2019 10:00:23,F20,672
01-03-2019 10:00:23,F2T,75.38
01-03-2019 10:00:23,F2H,44.50
01-03-2019 10:30:01,F10,546
01-03-2019 10:30:01,F1T,83.84
01-03-2019 10:30:01,F1H,29.30
01-03-2019 10:30:09,N10,439
01-03-2019 10:30:09,N11,351
01-03-2019 10:30:09,N12,297
01-03-2019 10:30:09,N1T,88.34
01-03-2019 10:30:09,N1H,99.90
01-03-2019 10:30:16,P10,437
01-03-2019 10:30:16,P11,385
01-03-2019 10:30:16,P12,399
01-03-2019 10:30:16,P1T,72.14
01-03-2019 10:30:16,P1H,66.40
01-03-2019 10:30:23,F20,670
01-03-2019 10:30:23,F2T,75.02
01-03-2019 10:30:23,F2H,45.00
01-03-2019 11:00:01,F10,554
01-03-2019 11:00:01,F1T,84.02
01-03-2019 11:00:01,F1H,29.40
01-03-2019 11:00:08,N10,391
01-03-2019 11:00:08,N11,360
01-03-2019 11:00:08,N12,318
01-03-2019 11:00:08,N1T,88.88
01-03-2019 11:00:08,N1H,99.90
01-03-2019 11:00:16,P10,452
01-03-2019 11:00:16,P11,403
01-03-2019 11:00:16,P12,419
01-03-2019 11:00:16,P1T,72.50
01-03-2019 11:00:16,P1H,67.70
01-03-2019 11:00:23,F20,656
01-03-2019 11:00:23,F2T,75.74
01-03-2019 11:00:23,F2H,44.80
01-03-2019 11:30:01,F10,551
01-03-2019 11:30:01,F1T,84.02
01-03-2019 11:30:01,F1H,29.60
01-03-2019 11:30:09,N10,435
01-03-2019 11:30:09,N11,354
01-03-2019 11:30:09,N12,304
01-03-2019 11:30:09,N1T,88.88
01-03-2019 11:30:09,N1H,99.90
01-03-2019 11:30:16,P10,451
01-03-2019 11:30:16,P11,407
01-03-2019 11:30:16,P12,410
01-03-2019 11:30:16,P1T,72.50
01-03-2019 11:30:16,P1H,70.20
01-03-2019 11:30:23,F20,657
01-03-2019 11:30:23,F2T,75.38
01-03-2019 11:30:23,F2H,45.10
01-03-2019 12:00:01,F10,554
01-03-2019 12:00:01,F1T,84.02
01-03-2019 12:00:01,F1H,29.10
01-03-2019 12:00:08,N10,458
01-03-2019 12:00:08,N11,356
01-03-2019 12:00:08,N12,297
01-03-2019 12:00:08,N1T,89.06
01-03-2019 12:00:08,N1H,99.90
01-03-2019 12:00:16,P10,456
01-03-2019 12:00:16,P11,416
01-03-2019 12:00:16,P12,416
01-03-2019 12:00:16,P1T,72.32
01-03-2019 12:00:16,P1H,68.70
01-03-2019 12:00:23,F20,670
01-03-2019 12:00:23,F2T,75.02
01-03-2019 12:00:23,F2H,44.90
01-03-2019 12:30:02,F10,556
01-03-2019 12:30:02,F1T,83.84
01-03-2019 12:30:02,F1H,29.10
01-03-2019 12:30:09,N10,439
01-03-2019 12:30:09,N11,360
01-03-2019 12:30:09,N12,299
01-03-2019 12:30:09,N1T,89.24
01-03-2019 12:30:09,N1H,99.90
01-03-2019 12:30:16,P10,458
01-03-2019 12:30:16,P11,418
01-03-2019 12:30:16,P12,417
01-03-2019 12:30:16,P1T,72.32
01-03-2019 12:30:16,P1H,68.60
01-03-2019 12:30:24,F20,664
01-03-2019 12:30:24,F2T,74.66
01-03-2019 12:30:24,F2H,45.20
01-03-2019 13:00:01,F10,559
01-03-2019 13:00:01,F1T,83.84
01-03-2019 13:00:01,F1H,29.00
01-03-2019 13:00:09,N10,450
01-03-2019 13:00:09,N11,367
01-03-2019 13:00:09,N12,297
01-03-2019 13:00:09,N1T,89.24
01-03-2019 13:00:09,N1H,99.90
01-03-2019 13:00:16,P10,464
01-03-2019 13:00:16,P11,431
01-03-2019 13:00:16,P12,426
01-03-2019 13:00:16,P1T,72.32
01-03-2019 13:00:16,P1H,68.20
01-03-2019 13:00:23,F20,660
01-03-2019 13:00:23,F2T,74.84
01-03-2019 13:00:23,F2H,44.70
01-03-2019 13:30:01,F10,563
01-03-2019 13:30:01,F1T,83.84
01-03-2019 13:30:01,F1H,28.90
01-03-2019 13:30:08,N10,455
01-03-2019 13:30:08,N11,363
01-03-2019 13:30:08,N12,300
01-03-2019 13:30:08,N1T,89.24
01-03-2019 13:30:08,N1H,99.90
01-03-2019 13:30:15,P10,468
01-03-2019 13:30:15,P11,436
01-03-2019 13:30:15,P12,423
01-03-2019 13:30:15,P1T,72.32
01-03-2019 13:30:15,P1H,67.50
01-03-2019 13:30:23,F20,661
01-03-2019 13:30:23,F2T,75.02
01-03-2019 13:30:23,F2H,45.00
01-03-2019 14:00:01,F10,566
01-03-2019 14:00:01,F1T,83.84
01-03-2019 14:00:01,F1H,29.00
01-03-2019 14:00:09,N10,427
01-03-2019 14:00:09,N11,368
01-03-2019 14:00:09,N12,301
01-03-2019 14:00:09,N1T,89.42
01-03-2019 14:00:09,N1H,99.90
01-03-2019 14:00:16,P10,471
01-03-2019 14:00:16,P11,444
01-03-2019 14:00:16,P12,425
01-03-2019 14:00:16,P1T,72.32
01-03-2019 14:00:16,P1H,68.40
01-03-2019 14:00:23,F20,666
01-03-2019 14:00:23,F2T,75.20
01-03-2019 14:00:23,F2H,44.70
01-03-2019 14:30:01,F10,571
01-03-2019 14:30:01,F1T,83.84
01-03-2019 14:30:01,F1H,28.90
01-03-2019 14:30:08,N10,618
01-03-2019 14:30:08,N11,358
01-03-2019 14:30:08,N12,295
01-03-2019 14:30:08,N1T,89.60
01-03-2019 14:30:08,N1H,99.90
01-03-2019 14:30:16,P10,474
01-03-2019 14:30:16,P11,446
01-03-2019 14:30:16,P12,429
01-03-2019 14:30:16,P1T,72.32
01-03-2019 14:30:16,P1H,68.00
01-03-2019 14:30:23,F20,671
01-03-2019 14:30:23,F2T,75.38
01-03-2019 14:30:23,F2H,45.00
01-03-2019 15:00:01,F10,576
01-03-2019 15:00:01,F1T,84.02
01-03-2019 15:00:01,F1H,29.00
01-03-2019 15:00:09,N10,463
01-03-2019 15:00:09,N11,361
01-03-2019 15:00:09,N12,299
01-03-2019 15:00:09,N1T,89.60
01-03-2019 15:00:09,N1H,99.90
01-03-2019 15:00:16,P10,478
01-03-2019 15:00:16,P11,453
01-03-2019 15:00:16,P12,432
01-03-2019 15:00:16,P1T,72.50
01-03-2019 15:00:16,P1H,67.40
01-03-2019 15:00:23,F20,662
01-03-2019 15:00:23,F2T,75.02
01-03-2019 15:00:23,F2H,44.90
01-03-2019 15:30:01,F10,582
01-03-2019 15:30:01,F1T,83.84
01-03-2019 15:30:01,F1H,28.80
01-03-2019 15:30:09,N10,562
01-03-2019 15:30:09,N11,369
01-03-2019 15:30:09,N12,298
01-03-2019 15:30:09,N1T,89.24
01-03-2019 15:30:09,N1H,99.90
01-03-2019 15:30:16,P10,489
01-03-2019 15:30:16,P11,457
01-03-2019 15:30:16,P12,433
01-03-2019 15:30:16,P1T,72.32
01-03-2019 15:30:16,P1H,67.20
01-03-2019 15:30:23,F20,664
01-03-2019 15:30:23,F2T,75.20
01-03-2019 15:30:23,F2H,45.10
01-03-2019 16:00:01,F10,587
01-03-2019 16:00:01,F1T,83.84
01-03-2019 16:00:01,F1H,28.80
01-03-2019 16:00:08,N10,619
01-03-2019 16:00:08,N11,366
01-03-2019 16:00:08,N12,296
01-03-2019 16:00:08,N1T,89.24
01-03-2019 16:00:08,N1H,99.90
01-03-2019 16:00:16,P10,491
01-03-2019 16:00:16,P11,464
01-03-2019 16:00:16,P12,435
01-03-2019 16:00:16,P1T,72.32
01-03-2019 16:00:16,P1H,68.80
01-03-2019 16:00:23,F20,657
01-03-2019 16:00:23,F2T,75.02
01-03-2019 16:00:23,F2H,44.40
01-03-2019 16:30:01,F10,593
01-03-2019 16:30:01,F1T,83.66
01-03-2019 16:30:01,F1H,28.60
01-03-2019 16:30:09,N10,611
01-03-2019 16:30:09,N11,365
01-03-2019 16:30:09,N12,299
01-03-2019 16:30:09,N1T,89.06
01-03-2019 16:30:09,N1H,99.90
01-03-2019 16:30:16,P10,491
01-03-2019 16:30:16,P11,467
01-03-2019 16:30:16,P12,438
01-03-2019 16:30:16,P1T,72.14
01-03-2019 16:30:16,P1H,69.80
01-03-2019 16:30:24,F20,659
01-03-2019 16:30:24,F2T,75.38
01-03-2019 16:30:24,F2H,44.60
01-03-2019 17:00:01,F10,598
01-03-2019 17:00:01,F1T,83.84
01-03-2019 17:00:01,F1H,28.70
01-03-2019 17:00:08,N10,642
01-03-2019 17:00:08,N11,362
01-03-2019 17:00:08,N12,297
01-03-2019 17:00:08,N1T,89.06
01-03-2019 17:00:08,N1H,99.90
01-03-2019 17:00:16,P10,500
01-03-2019 17:00:16,P11,467
01-03-2019 17:00:16,P12,446
01-03-2019 17:00:16,P1T,72.14
01-03-2019 17:00:16,P1H,71.20
01-03-2019 17:00:23,F20,659
01-03-2019 17:00:23,F2T,75.20
01-03-2019 17:00:23,F2H,44.40
01-03-2019 17:30:01,F10,603
01-03-2019 17:30:01,F1T,83.84
01-03-2019 17:30:01,F1H,28.80
01-03-2019 17:30:08,N10,627
01-03-2019 17:30:08,N11,373
01-03-2019 17:30:08,N12,305
01-03-2019 17:30:08,N1T,88.88
01-03-2019 17:30:08,N1H,99.90
01-03-2019 17:30:15,P10,502
01-03-2019 17:30:15,P11,470
01-03-2019 17:30:15,P12,448
01-03-2019 17:30:15,P1T,72.14
01-03-2019 17:30:15,P1H,69.70
01-03-2019 17:30:23,F20,660
01-03-2019 17:30:23,F2T,75.56
01-03-2019 17:30:23,F2H,44.00
01-03-2019 18:00:01,F10,610
01-03-2019 18:00:01,F1T,83.84
01-03-2019 18:00:01,F1H,28.70
01-03-2019 18:00:09,N10,579
01-03-2019 18:00:09,N11,374
01-03-2019 18:00:09,N12,305
01-03-2019 18:00:09,N1T,88.88
01-03-2019 18:00:09,N1H,99.90
01-03-2019 18:00:16,P10,503
01-03-2019 18:00:16,P11,476
01-03-2019 18:00:16,P12,446
01-03-2019 18:00:16,P1T,72.32
01-03-2019 18:00:16,P1H,67.80
01-03-2019 18:00:23,F20,671
01-03-2019 18:00:23,F2T,75.38
01-03-2019 18:00:23,F2H,44.20
01-03-2019 18:30:01,F10,616
01-03-2019 18:30:01,F1T,84.02
01-03-2019 18:30:01,F1H,28.70
01-03-2019 18:30:08,N10,630
01-03-2019 18:30:08,N11,378
01-03-2019 18:30:08,N12,301
01-03-2019 18:30:08,N1T,89.06
01-03-2019 18:30:08,N1H,99.90
01-03-2019 18:30:15,P10,521
01-03-2019 18:30:15,P11,478
01-03-2019 18:30:15,P12,450
01-03-2019 18:30:15,P1T,72.32
01-03-2019 18:30:15,P1H,66.90
01-03-2019 18:30:23,F20,671
01-03-2019 18:30:23,F2T,75.38
01-03-2019 18:30:23,F2H,44.10
01-03-2019 19:00:01,F10,629
01-03-2019 19:00:01,F1T,79.16
01-03-2019 19:00:01,F1H,34.20
01-03-2019 19:00:09,N10,654
01-03-2019 19:00:09,N11,371
01-03-2019 19:00:09,N12,309
01-03-2019 19:00:09,N1T,89.06
01-03-2019 19:00:09,N1H,99.90
01-03-2019 19:00:16,P10,518
01-03-2019 19:00:16,P11,489
01-03-2019 19:00:16,P12,455
01-03-2019 19:00:16,P1T,72.14
01-03-2019 19:00:16,P1H,52.80
01-03-2019 19:00:23,F20,667
01-03-2019 19:00:23,F2T,71.78
01-03-2019 19:00:23,F2H,47.80
01-03-2019 19:30:01,F10,636
01-03-2019 19:30:01,F1T,75.56
01-03-2019 19:30:01,F1H,38.30
01-03-2019 19:30:08,N10,592
01-03-2019 19:30:08,N11,379
01-03-2019 19:30:08,N12,311
01-03-2019 19:30:08,N1T,86.72
01-03-2019 19:30:08,N1H,99.90
01-03-2019 19:30:16,P10,517
01-03-2019 19:30:16,P11,489
01-03-2019 19:30:16,P12,458
01-03-2019 19:30:16,P1T,71.78
01-03-2019 19:30:16,P1H,52.70
01-03-2019 19:30:23,F20,671
01-03-2019 19:30:23,F2T,70.52
01-03-2019 19:30:23,F2H,48.10
01-03-2019 20:00:01,F10,640
01-03-2019 20:00:01,F1T,73.40
01-03-2019 20:00:01,F1H,40.80
01-03-2019 20:00:09,N10,547
01-03-2019 20:00:09,N11,384
01-03-2019 20:00:09,N12,318
01-03-2019 20:00:09,N1T,85.64
01-03-2019 20:00:09,N1H,99.90
01-03-2019 20:00:16,P10,508
01-03-2019 20:00:16,P11,486
01-03-2019 20:00:16,P12,453
01-03-2019 20:00:16,P1T,71.24
01-03-2019 20:00:16,P1H,50.50
01-03-2019 20:00:23,F20,672
01-03-2019 20:00:23,F2T,70.34
01-03-2019 20:00:23,F2H,48.10
01-03-2019 20:30:01,F10,647
01-03-2019 20:30:01,F1T,71.96
01-03-2019 20:30:01,F1H,41.60
01-03-2019 20:30:09,N10,548
01-03-2019 20:30:09,N11,380
01-03-2019 20:30:09,N12,313
01-03-2019 20:30:09,N1T,86.00
01-03-2019 20:30:09,N1H,99.90
01-03-2019 20:30:16,P10,529
01-03-2019 20:30:16,P11,497
01-03-2019 20:30:16,P12,462
01-03-2019 20:30:16,P1T,71.06
01-03-2019 20:30:16,P1H,53.30
01-03-2019 20:30:23,F20,670
01-03-2019 20:30:23,F2T,68.54
01-03-2019 20:30:23,F2H,53.40
01-03-2019 21:00:01,F10,653
01-03-2019 21:00:01,F1T,71.60
01-03-2019 21:00:01,F1H,42.10
01-03-2019 21:00:08,N10,580
01-03-2019 21:00:08,N11,384
01-03-2019 21:00:08,N12,316
01-03-2019 21:00:08,N1T,86.00
01-03-2019 21:00:08,N1H,99.90
01-03-2019 21:00:16,P10,534
01-03-2019 21:00:16,P11,505
01-03-2019 21:00:16,P12,470
01-03-2019 21:00:16,P1T,70.70
01-03-2019 21:00:16,P1H,53.50
01-03-2019 21:00:23,F20,669
01-03-2019 21:00:23,F2T,68.36
01-03-2019 21:00:23,F2H,53.80
01-03-2019 21:30:01,F10,660
01-03-2019 21:30:01,F1T,71.24
01-03-2019 21:30:01,F1H,42.20
01-03-2019 21:30:09,N10,620
01-03-2019 21:30:09,N11,380
01-03-2019 21:30:09,N12,319
01-03-2019 21:30:09,N1T,85.82
01-03-2019 21:30:09,N1H,99.90
01-03-2019 21:30:16,P10,544
01-03-2019 21:30:16,P11,508
01-03-2019 21:30:16,P12,470
01-03-2019 21:30:16,P1T,70.70
01-03-2019 21:30:16,P1H,53.60
01-03-2019 21:30:23,F20,674
01-03-2019 21:30:23,F2T,68.00
01-03-2019 21:30:23,F2H,53.50
01-03-2019 22:00:01,F10,665
01-03-2019 22:00:01,F1T,70.88
01-03-2019 22:00:01,F1H,42.60
01-03-2019 22:00:08,N10,634
01-03-2019 22:00:08,N11,387
01-03-2019 22:00:08,N12,318
01-03-2019 22:00:08,N1T,85.64
01-03-2019 22:00:08,N1H,99.90
01-03-2019 22:00:16,P10,547
01-03-2019 22:00:16,P11,513
01-03-2019 22:00:16,P12,475
01-03-2019 22:00:16,P1T,70.52
01-03-2019 22:00:16,P1H,58.00
01-03-2019 22:00:23,F20,672
01-03-2019 22:00:23,F2T,67.82
01-03-2019 22:00:23,F2H,53.30
01-03-2019 22:30:01,F10,669
01-03-2019 22:30:01,F1T,70.88
01-03-2019 22:30:01,F1H,42.60
01-03-2019 22:30:09,N10,617
01-03-2019 22:30:09,N11,387
01-03-2019 22:30:09,N12,321
01-03-2019 22:30:09,N1T,85.64
01-03-2019 22:30:09,N1H,99.90
01-03-2019 22:30:16,P10,548
01-03-2019 22:30:16,P11,515
01-03-2019 22:30:16,P12,477
01-03-2019 22:30:16,P1T,70.52
01-03-2019 22:30:16,P1H,52.90
01-03-2019 22:30:23,F20,681
01-03-2019 22:30:23,F2T,67.64
01-03-2019 22:30:23,F2H,53.30
01-03-2019 23:00:01,F10,673
01-03-2019 23:00:01,F1T,70.88
01-03-2019 23:00:01,F1H,42.90
01-03-2019 23:00:08,N10,643
01-03-2019 23:00:08,N11,392
01-03-2019 23:00:08,N12,314
01-03-2019 23:00:08,N1T,85.82
01-03-2019 23:00:08,N1H,99.90
01-03-2019 23:00:16,P10,548
01-03-2019 23:00:16,P11,524
01-03-2019 23:00:16,P12,479
01-03-2019 23:00:16,P1T,70.52
01-03-2019 23:00:16,P1H,52.60
01-03-2019 23:00:23,F20,682
01-03-2019 23:00:23,F2T,67.64
01-03-2019 23:00:23,F2H,53.10
01-03-2019 23:30:02,F10,675
01-03-2019 23:30:02,F1T,70.88
01-03-2019 23:30:02,F1H,43.20
01-03-2019 23:30:09,N10,677
01-03-2019 23:30:09,N11,391
01-03-2019 23:30:09,N12,318
01-03-2019 23:30:09,N1T,85.82
01-03-2019 23:30:09,N1H,99.90
01-03-2019 23:30:16,P10,549
01-03-2019 23:30:16,P11,525
01-03-2019 23:30:16,P12,476
01-03-2019 23:30:16,P1T,70.52
01-03-2019 23:30:16,P1H,51.40
01-03-2019 23:30:24,F20,682
01-03-2019 23:30:24,F2T,67.64
01-03-2019 23:30:24,F2H,53.20
01-04-2019 00:00:01,F10,677
01-04-2019 00:00:01,F1T,70.88
01-04-2019 00:00:01,F1H,43.00
01-04-2019 00:00:09,N10,896
01-04-2019 00:00:09,N11,383
01-04-2019 00:00:09,N12,307
01-04-2019 00:00:09,N1T,86.00
01-04-2019 00:00:09,N1H,99.90
01-04-2019 00:00:16,P10,555
01-04-2019 00:00:16,P11,534
01-04-2019 00:00:16,P12,483
01-04-2019 00:00:16,P1T,70.52
01-04-2019 00:00:16,P1H,52.20
01-04-2019 00:00:23,F20,682
01-04-2019 00:00:23,F2T,67.46
01-04-2019 00:00:23,F2H,53.70
01-04-2019 00:30:01,F10,679
01-04-2019 00:30:01,F1T,70.88
01-04-2019 00:30:01,F1H,43.10
01-04-2019 00:30:08,N10,897
01-04-2019 00:30:08,N11,377
01-04-2019 00:30:08,N12,307
01-04-2019 00:30:08,N1T,85.82
01-04-2019 00:30:08,N1H,99.90
01-04-2019 00:30:15,P10,558
01-04-2019 00:30:15,P11,520
01-04-2019 00:30:15,P12,483
01-04-2019 00:30:15,P1T,70.52
01-04-2019 00:30:15,P1H,56.80
01-04-2019 00:30:23,F20,677
01-04-2019 00:30:23,F2T,67.64
01-04-2019 00:30:23,F2H,53.70
01-04-2019 01:00:01,F10,681
01-04-2019 01:00:01,F1T,70.88
01-04-2019 01:00:01,F1H,43.60
01-04-2019 01:00:09,N10,645
01-04-2019 01:00:09,N11,389
01-04-2019 01:00:09,N12,326
01-04-2019 01:00:09,N1T,85.82
01-04-2019 01:00:09,N1H,99.90
01-04-2019 01:00:16,P10,558
01-04-2019 01:00:16,P11,532
01-04-2019 01:00:16,P12,487
01-04-2019 01:00:16,P1T,69.98
01-04-2019 01:00:16,P1H,66.70
01-04-2019 01:00:23,F20,676
01-04-2019 01:00:23,F2T,67.46
01-04-2019 01:00:23,F2H,53.50
01-04-2019 01:30:01,F10,684
01-04-2019 01:30:01,F1T,70.88
01-04-2019 01:30:01,F1H,43.80
01-04-2019 01:30:08,N10,585
01-04-2019 01:30:08,N11,395
01-04-2019 01:30:08,N12,331
01-04-2019 01:30:08,N1T,84.38
01-04-2019 01:30:08,N1H,99.90
01-04-2019 01:30:16,P10,557
01-04-2019 01:30:16,P11,515
01-04-2019 01:30:16,P12,491
01-04-2019 01:30:16,P1T,69.80
01-04-2019 01:30:16,P1H,61.50
01-04-2019 01:30:23,F20,677
01-04-2019 01:30:23,F2T,67.46
01-04-2019 01:30:23,F2H,53.60
01-04-2019 02:00:01,F10,687
01-04-2019 02:00:01,F1T,70.70
01-04-2019 02:00:01,F1H,43.60
01-04-2019 02:00:09,N10,635
01-04-2019 02:00:09,N11,399
01-04-2019 02:00:09,N12,327
01-04-2019 02:00:09,N1T,83.66
01-04-2019 02:00:09,N1H,99.90
01-04-2019 02:00:16,P10,560
01-04-2019 02:00:16,P11,527
01-04-2019 02:00:16,P12,492
01-04-2019 02:00:16,P1T,69.62
01-04-2019 02:00:16,P1H,62.10
01-04-2019 02:00:23,F20,678
01-04-2019 02:00:23,F2T,67.28
01-04-2019 02:00:23,F2H,53.40
01-04-2019 02:30:01,F10,689
01-04-2019 02:30:01,F1T,70.70
01-04-2019 02:30:01,F1H,43.60
01-04-2019 02:30:08,N10,649
01-04-2019 02:30:08,N11,409
01-04-2019 02:30:08,N12,330
01-04-2019 02:30:08,N1T,83.12
01-04-2019 02:30:08,N1H,99.90
01-04-2019 02:30:16,P10,562
01-04-2019 02:30:16,P11,522
01-04-2019 02:30:16,P12,486
01-04-2019 02:30:16,P1T,69.62
01-04-2019 02:30:16,P1H,59.10
01-04-2019 02:30:23,F20,686
01-04-2019 02:30:23,F2T,67.28
01-04-2019 02:30:23,F2H,53.20
01-04-2019 03:00:01,F10,691
01-04-2019 03:00:01,F1T,70.70
01-04-2019 03:00:01,F1H,43.50
01-04-2019 03:00:09,N10,875
01-04-2019 03:00:09,N11,401
01-04-2019 03:00:09,N12,322
01-04-2019 03:00:09,N1T,82.76
01-04-2019 03:00:09,N1H,99.90
01-04-2019 03:00:16,P10,562
01-04-2019 03:00:16,P11,545
01-04-2019 03:00:16,P12,496
01-04-2019 03:00:16,P1T,69.44
01-04-2019 03:00:16,P1H,75.50
01-04-2019 03:00:24,F20,682
01-04-2019 03:00:24,F2T,67.28
01-04-2019 03:00:24,F2H,53.40
01-04-2019 03:30:01,F10,692
01-04-2019 03:30:01,F1T,70.70
01-04-2019 03:30:01,F1H,43.50
01-04-2019 03:30:08,N10,910
01-04-2019 03:30:08,N11,398
01-04-2019 03:30:08,N12,319
01-04-2019 03:30:08,N1T,82.40
01-04-2019 03:30:08,N1H,99.90
01-04-2019 03:30:16,P10,568
01-04-2019 03:30:16,P11,529
01-04-2019 03:30:16,P12,493
01-04-2019 03:30:16,P1T,69.44
01-04-2019 03:30:16,P1H,65.40
