time,sensor,data
12-29-2018 00:30:08,N11,330
12-29-2018 00:30:08,N12,313
12-29-2018 00:30:08,N1T,82.04
12-29-2018 00:30:08,N1H,99.90
12-29-2018 00:30:15,P10,553
12-29-2018 00:30:15,P11,497
12-29-2018 00:30:15,P12,407
12-29-2018 00:30:15,P1T,70.52
12-29-2018 00:30:15,P1H,57.00
12-29-2018 00:30:23,F20,678
12-29-2018 00:30:23,F2T,68.00
12-29-2018 00:30:23,F2H,52.00
12-29-2018 01:00:01,F10,792
12-29-2018 01:00:01,F1T,71.24
12-29-2018 01:00:01,F1H,44.00
12-29-2018 01:00:09,N10,365
12-29-2018 01:00:09,N11,331
12-29-2018 01:00:09,N12,318
12-29-2018 01:00:09,N1T,81.86
12-29-2018 01:00:09,N1H,99.90
12-29-2018 01:00:16,P10,548
12-29-2018 01:00:16,P11,496
12-29-2018 01:00:16,P12,412
12-29-2018 01:00:16,P1T,69.98
12-29-2018 01:00:16,P1H,54.50
12-29-2018 01:00:23,F20,678
12-29-2018 01:00:23,F2T,68.00
12-29-2018 01:00:23,F2H,51.40
12-29-2018 01:30:01,F10,798
12-29-2018 01:30:01,F1T,71.42
12-29-2018 01:30:01,F1H,44.30
12-29-2018 01:30:08,N10,364
12-29-2018 01:30:08,N11,332
12-29-2018 01:30:08,N12,316
12-29-2018 01:30:08,N1T,80.42
12-29-2018 01:30:08,N1H,99.90
12-29-2018 01:30:16,P10,549
12-29-2018 01:30:16,P11,498
12-29-2018 01:30:16,P12,413
12-29-2018 01:30:16,P1T,69.80
12-29-2018 01:30:16,P1H,55.50
12-29-2018 01:30:23,F20,680
12-29-2018 01:30:23,F2T,68.18
12-29-2018 01:30:23,F2H,51.10
12-29-2018 02:00:01,F10,801
12-29-2018 02:00:01,F1T,71.24
12-29-2018 02:00:01,F1H,44.40
12-29-2018 02:00:09,N10,366
12-29-2018 02:00:09,N11,331
12-29-2018 02:00:09,N12,317
12-29-2018 02:00:09,N1T,79.70
12-29-2018 02:00:09,N1H,99.90
12-29-2018 02:00:16,P10,564
12-29-2018 02:00:16,P11,484
12-29-2018 02:00:16,P12,415
12-29-2018 02:00:16,P1T,69.62
12-29-2018 02:00:16,P1H,53.00
12-29-2018 02:00:23,F20,682
12-29-2018 02:00:23,F2T,68.18
12-29-2018 02:00:23,F2H,50.50
12-29-2018 02:30:01,F10,785
12-29-2018 02:30:01,F1T,71.24
12-29-2018 02:30:01,F1H,44.40
12-29-2018 02:30:08,N10,366
12-29-2018 02:30:08,N11,331
12-29-2018 02:30:08,N12,318
12-29-2018 02:30:08,N1T,79.34
12-29-2018 02:30:08,N1H,99.90
12-29-2018 02:30:16,P10,544
12-29-2018 02:30:16,P11,489
12-29-2018 02:30:16,P12,412
12-29-2018 02:30:16,P1T,69.62
12-29-2018 02:30:16,P1H,53.20
12-29-2018 02:30:23,F20,683
12-29-2018 02:30:23,F2T,68.18
12-29-2018 02:30:23,F2H,50.40
12-29-2018 03:00:01,F10,778
12-29-2018 03:00:01,F1T,71.24
12-29-2018 03:00:01,F1H,44.30
12-29-2018 03:00:09,N10,368
12-29-2018 03:00:09,N11,328
12-29-2018 03:00:09,N12,318
12-29-2018 03:00:09,N1T,79.16
12-29-2018 03:00:09,N1H,99.90
12-29-2018 03:00:16,P10,557
12-29-2018 03:00:16,P11,501
12-29-2018 03:00:16,P12,410
12-29-2018 03:00:16,P1T,69.62
12-29-2018 03:00:16,P1H,52.80
12-29-2018 03:00:24,F20,682
12-29-2018 03:00:24,F2T,68.18
12-29-2018 03:00:24,F2H,50.30
12-29-2018 03:30:01,F10,786
12-29-2018 03:30:01,F1T,71.24
12-29-2018 03:30:01,F1H,44.30
12-29-2018 03:30:08,N10,369
12-29-2018 03:30:08,N11,333
12-29-2018 03:30:08,N12,323
12-29-2018 03:30:08,N1T,78.80
12-29-2018 03:30:08,N1H,99.90
12-29-2018 03:30:16,P10,546
12-29-2018 03:30:16,P11,503
12-29-2018 03:30:16,P12,422
12-29-2018 03:30:16,P1T,69.62
12-29-2018 03:30:16,P1H,52.70
12-29-2018 03:30:23,F20,683
12-29-2018 03:30:23,F2T,68.18
12-29-2018 03:30:23,F2H,50.00
12-29-2018 04:00:02,F10,782
12-29-2018 04:00:02,F1T,71.06
12-29-2018 04:00:02,F1H,44.30
12-29-2018 04:00:09,N10,366
12-29-2018 04:00:09,N11,333
12-29-2018 04:00:09,N12,322
12-29-2018 04:00:09,N1T,78.62
12-29-2018 04:00:09,N1H,99.90
12-29-2018 04:00:16,P10,559
12-29-2018 04:00:16,P11,504
12-29-2018 04:00:16,P12,421
12-29-2018 04:00:16,P1T,69.62
12-29-2018 04:00:16,P1H,51.90
12-29-2018 04:00:24,F20,684
12-29-2018 04:00:24,F2T,68.18
12-29-2018 04:00:24,F2H,50.10
12-29-2018 04:30:01,F10,797
12-29-2018 04:30:01,F1T,71.06
12-29-2018 04:30:01,F1H,44.30
12-29-2018 04:30:09,N10,369
12-29-2018 04:30:09,N11,334
12-29-2018 04:30:09,N12,322
12-29-2018 04:30:09,N1T,78.62
12-29-2018 04:30:09,N1H,99.90
12-29-2018 04:30:16,P10,561
12-29-2018 04:30:16,P11,486
12-29-2018 04:30:16,P12,416
12-29-2018 04:30:16,P1T,69.62
12-29-2018 04:30:16,P1H,51.70
12-29-2018 04:30:23,F20,682
12-29-2018 04:30:23,F2T,68.18
12-29-2018 04:30:23,F2H,49.90
12-29-2018 05:00:01,F10,808
12-29-2018 05:00:01,F1T,70.88
12-29-2018 05:00:01,F1H,44.10
12-29-2018 05:00:08,N10,370
12-29-2018 05:00:08,N11,334
12-29-2018 05:00:08,N12,323
12-29-2018 05:00:08,N1T,78.44
12-29-2018 05:00:08,N1H,99.90
12-29-2018 05:00:15,P10,563
12-29-2018 05:00:15,P11,496
12-29-2018 05:00:15,P12,418
12-29-2018 05:00:15,P1T,69.62
12-29-2018 05:00:15,P1H,50.50
12-29-2018 05:00:23,F20,686
12-29-2018 05:00:23,F2T,68.18
12-29-2018 05:00:23,F2H,50.00
12-29-2018 05:30:01,F10,798
12-29-2018 05:30:01,F1T,70.88
12-29-2018 05:30:01,F1H,44.10
12-29-2018 05:30:09,N10,370
12-29-2018 05:30:09,N11,335
12-29-2018 05:30:09,N12,323
12-29-2018 05:30:09,N1T,78.26
12-29-2018 05:30:09,N1H,99.90
12-29-2018 05:30:16,P10,570
12-29-2018 05:30:16,P11,499
12-29-2018 05:30:16,P12,420
12-29-2018 05:30:16,P1T,69.44
12-29-2018 05:30:16,P1H,50.50
12-29-2018 05:30:23,F20,684
12-29-2018 05:30:23,F2T,68.00
12-29-2018 05:30:23,F2H,49.90
12-29-2018 06:00:01,F10,799
12-29-2018 06:00:01,F1T,81.32
12-29-2018 06:00:01,F1H,31.40
12-29-2018 06:00:08,N10,370
12-29-2018 06:00:08,N11,334
12-29-2018 06:00:08,N12,326
12-29-2018 06:00:08,N1T,78.26
12-29-2018 06:00:08,N1H,99.90
12-29-2018 06:00:16,P10,562
12-29-2018 06:00:16,P11,503
12-29-2018 06:00:16,P12,415
12-29-2018 06:00:16,P1T,69.98
12-29-2018 06:00:16,P1H,53.20
12-29-2018 06:00:23,F20,685
12-29-2018 06:00:23,F2T,67.64
12-29-2018 06:00:23,F2H,50.70
12-29-2018 06:30:01,F10,781
12-29-2018 06:30:01,F1T,82.58
12-29-2018 06:30:01,F1H,29.80
12-29-2018 06:30:09,N10,370
12-29-2018 06:30:09,N11,335
12-29-2018 06:30:09,N12,321
12-29-2018 06:30:09,N1T,78.44
12-29-2018 06:30:09,N1H,99.90
12-29-2018 06:30:16,P10,563
12-29-2018 06:30:16,P11,505
12-29-2018 06:30:16,P12,419
12-29-2018 06:30:16,P1T,70.16
12-29-2018 06:30:16,P1H,51.40
12-29-2018 06:30:23,F20,685
12-29-2018 06:30:23,F2T,67.64
12-29-2018 06:30:23,F2H,51.10
12-29-2018 07:00:01,F10,818
12-29-2018 07:00:01,F1T,83.48
12-29-2018 07:00:01,F1H,29.40
12-29-2018 07:00:08,N10,371
12-29-2018 07:00:08,N11,335
12-29-2018 07:00:08,N12,321
12-29-2018 07:00:08,N1T,80.60
12-29-2018 07:00:08,N1H,99.90
12-29-2018 07:00:16,P10,552
12-29-2018 07:00:16,P11,492
12-29-2018 07:00:16,P12,415
12-29-2018 07:00:16,P1T,71.24
12-29-2018 07:00:16,P1H,57.60
12-29-2018 07:00:23,F20,688
12-29-2018 07:00:23,F2T,75.02
12-29-2018 07:00:23,F2H,43.50
12-29-2018 07:30:02,F10,789
12-29-2018 07:30:02,F1T,83.48
12-29-2018 07:30:02,F1H,29.40
12-29-2018 07:30:09,N10,370
12-29-2018 07:30:09,N11,331
12-29-2018 07:30:09,N12,329
12-29-2018 07:30:09,N1T,80.78
12-29-2018 07:30:09,N1H,99.90
12-29-2018 07:30:16,P10,551
12-29-2018 07:30:16,P11,491
12-29-2018 07:30:16,P12,405
12-29-2018 07:30:16,P1T,71.24
12-29-2018 07:30:16,P1H,48.70
12-29-2018 07:30:24,F20,679
12-29-2018 07:30:24,F2T,75.38
12-29-2018 07:30:24,F2H,43.30
12-29-2018 08:00:01,F10,809
12-29-2018 08:00:01,F1T,83.84
12-29-2018 08:00:01,F1H,29.30
12-29-2018 08:00:09,N10,366
12-29-2018 08:00:09,N11,334
12-29-2018 08:00:09,N12,322
12-29-2018 08:00:09,N1T,81.86
12-29-2018 08:00:09,N1H,99.90
12-29-2018 08:00:16,P10,545
12-29-2018 08:00:16,P11,493
12-29-2018 08:00:16,P12,412
12-29-2018 08:00:16,P1T,71.60
12-29-2018 08:00:16,P1H,50.50
12-29-2018 08:00:23,F20,678
12-29-2018 08:00:23,F2T,75.20
12-29-2018 08:00:23,F2H,43.00
12-29-2018 08:30:01,F10,823
12-29-2018 08:30:01,F1T,84.02
12-29-2018 08:30:01,F1H,29.30
12-29-2018 08:30:08,N10,365
12-29-2018 08:30:08,N11,332
12-29-2018 08:30:08,N12,319
12-29-2018 08:30:08,N1T,82.58
12-29-2018 08:30:08,N1H,99.90
12-29-2018 08:30:16,P10,555
12-29-2018 08:30:16,P11,484
12-29-2018 08:30:16,P12,410
12-29-2018 08:30:16,P1T,71.78
12-29-2018 08:30:16,P1H,49.60
12-29-2018 08:30:23,F20,677
12-29-2018 08:30:23,F2T,75.38
12-29-2018 08:30:23,F2H,43.30
12-29-2018 09:00:01,F10,787
12-29-2018 09:00:01,F1T,84.02
12-29-2018 09:00:01,F1H,29.20
12-29-2018 09:00:09,N10,365
12-29-2018 09:00:09,N11,332
12-29-2018 09:00:09,N12,320
12-29-2018 09:00:09,N1T,82.76
12-29-2018 09:00:09,N1H,99.90
12-29-2018 09:00:16,P10,552
12-29-2018 09:00:16,P11,504
12-29-2018 09:00:16,P12,409
12-29-2018 09:00:16,P1T,71.96
12-29-2018 09:00:16,P1H,50.90
12-29-2018 09:00:23,F20,678
12-29-2018 09:00:23,F2T,75.02
12-29-2018 09:00:23,F2H,43.30
12-29-2018 09:30:01,F10,803
12-29-2018 09:30:01,F1T,84.20
12-29-2018 09:30:01,F1H,29.20
12-29-2018 09:30:08,N10,365
12-29-2018 09:30:08,N11,330
12-29-2018 09:30:08,N12,314
12-29-2018 09:30:08,N1T,82.76
12-29-2018 09:30:08,N1H,99.90
12-29-2018 09:30:16,P10,545
12-29-2018 09:30:16,P11,488
12-29-2018 09:30:16,P12,412
12-29-2018 09:30:16,P1T,71.96
12-29-2018 09:30:16,P1H,49.60
12-29-2018 09:30:23,F20,675
12-29-2018 09:30:23,F2T,74.84
12-29-2018 09:30:23,F2H,43.70
12-29-2018 10:00:02,F10,812
12-29-2018 10:00:02,F1T,84.20
12-29-2018 10:00:02,F1H,29.20
12-29-2018 10:00:09,N10,365
12-29-2018 10:00:09,N11,331
12-29-2018 10:00:09,N12,312
12-29-2018 10:00:09,N1T,83.12
12-29-2018 10:00:09,N1H,99.90
12-29-2018 10:00:16,P10,552
12-29-2018 10:00:16,P11,492
12-29-2018 10:00:16,P12,416
12-29-2018 10:00:16,P1T,71.96
12-29-2018 10:00:16,P1H,51.80
12-29-2018 10:00:24,F20,675
12-29-2018 10:00:24,F2T,75.38
12-29-2018 10:00:24,F2H,43.10
12-29-2018 10:30:01,F10,828
12-29-2018 10:30:01,F1T,84.38
12-29-2018 10:30:01,F1H,29.20
12-29-2018 10:30:09,N10,363
12-29-2018 10:30:09,N11,329
12-29-2018 10:30:09,N12,317
12-29-2018 10:30:09,N1T,83.48
12-29-2018 10:30:09,N1H,99.90
12-29-2018 10:30:16,P10,555
12-29-2018 10:30:16,P11,494
12-29-2018 10:30:16,P12,409
12-29-2018 10:30:16,P1T,71.96
12-29-2018 10:30:16,P1H,52.30
12-29-2018 10:30:23,F20,676
12-29-2018 10:30:23,F2T,75.56
12-29-2018 10:30:23,F2H,43.10
12-29-2018 11:00:01,F10,820
12-29-2018 11:00:01,F1T,84.56
12-29-2018 11:00:01,F1H,29.10
12-29-2018 11:00:08,N10,366
12-29-2018 11:00:08,N11,328
12-29-2018 11:00:08,N12,310
12-29-2018 11:00:08,N1T,83.48
12-29-2018 11:00:08,N1H,99.90
12-29-2018 11:00:15,P10,557
12-29-2018 11:00:15,P11,490
12-29-2018 11:00:15,P12,423
12-29-2018 11:00:15,P1T,72.14
12-29-2018 11:00:15,P1H,49.70
12-29-2018 11:00:23,F20,680
12-29-2018 11:00:23,F2T,75.56
12-29-2018 11:00:23,F2H,43.10
12-29-2018 11:30:01,F10,815
12-29-2018 11:30:01,F1T,84.56
12-29-2018 11:30:01,F1H,29.00
12-29-2018 11:30:09,N10,366
12-29-2018 11:30:09,N11,330
12-29-2018 11:30:09,N12,316
12-29-2018 11:30:09,N1T,83.48
12-29-2018 11:30:09,N1H,99.90
12-29-2018 11:30:16,P10,544
12-29-2018 11:30:16,P11,495
12-29-2018 11:30:16,P12,424
12-29-2018 11:30:16,P1T,72.14
12-29-2018 11:30:16,P1H,53.10
12-29-2018 11:30:23,F20,678
12-29-2018 11:30:23,F2T,75.38
12-29-2018 11:30:23,F2H,43.00
12-29-2018 12:00:01,F10,821
12-29-2018 12:00:01,F1T,84.56
12-29-2018 12:00:01,F1H,29.00
12-29-2018 12:00:08,N10,363
12-29-2018 12:00:08,N11,329
12-29-2018 12:00:08,N12,311
12-29-2018 12:00:08,N1T,83.48
12-29-2018 12:00:08,N1H,99.90
12-29-2018 12:00:16,P10,548
12-29-2018 12:00:16,P11,492
12-29-2018 12:00:16,P12,423
12-29-2018 12:00:16,P1T,72.14
12-29-2018 12:00:16,P1H,52.00
12-29-2018 12:00:23,F20,680
12-29-2018 12:00:23,F2T,75.38
12-29-2018 12:00:23,F2H,43.00
12-29-2018 12:30:01,F10,829
12-29-2018 12:30:01,F1T,84.56
12-29-2018 12:30:01,F1H,28.80
12-29-2018 12:30:09,N10,362
12-29-2018 12:30:09,N11,329
12-29-2018 12:30:09,N12,312
12-29-2018 12:30:09,N1T,83.48
12-29-2018 12:30:09,N1H,99.90
12-29-2018 12:30:16,P10,549
12-29-2018 12:30:16,P11,496
12-29-2018 12:30:16,P12,417
12-29-2018 12:30:16,P1T,72.14
12-29-2018 12:30:16,P1H,55.40
12-29-2018 12:30:23,F20,684
12-29-2018 12:30:23,F2T,75.74
12-29-2018 12:30:23,F2H,42.70
12-29-2018 13:00:01,F10,824
12-29-2018 13:00:01,F1T,84.74
12-29-2018 13:00:01,F1H,29.20
12-29-2018 13:00:08,N10,365
12-29-2018 13:00:08,N11,331
12-29-2018 13:00:08,N12,313
12-29-2018 13:00:08,N1T,83.66
12-29-2018 13:00:08,N1H,99.90
12-29-2018 13:00:16,P10,540
12-29-2018 13:00:16,P11,497
12-29-2018 13:00:16,P12,423
12-29-2018 13:00:16,P1T,72.14
12-29-2018 13:00:16,P1H,52.40
12-29-2018 13:00:23,F20,681
12-29-2018 13:00:23,F2T,75.56
12-29-2018 13:00:23,F2H,43.00
12-29-2018 13:30:02,F10,820
12-29-2018 13:30:02,F1T,84.74
12-29-2018 13:30:02,F1H,29.10
12-29-2018 13:30:09,N10,365
12-29-2018 13:30:09,N11,330
12-29-2018 13:30:09,N12,317
12-29-2018 13:30:09,N1T,83.66
12-29-2018 13:30:09,N1H,99.90
12-29-2018 13:30:16,P10,551
12-29-2018 13:30:16,P11,502
12-29-2018 13:30:16,P12,419
12-29-2018 13:30:16,P1T,72.14
12-29-2018 13:30:16,P1H,50.80
12-29-2018 13:30:24,F20,682
12-29-2018 13:30:24,F2T,75.74
12-29-2018 13:30:24,F2H,42.80
12-29-2018 14:00:01,F10,830
12-29-2018 14:00:01,F1T,84.74
12-29-2018 14:00:01,F1H,29.00
12-29-2018 14:00:09,N10,364
12-29-2018 14:00:09,N11,331
12-29-2018 14:00:09,N12,312
12-29-2018 14:00:09,N1T,83.84
12-29-2018 14:00:09,N1H,99.90
12-29-2018 14:00:16,P10,548
12-29-2018 14:00:16,P11,509
12-29-2018 14:00:16,P12,418
12-29-2018 14:00:16,P1T,72.14
12-29-2018 14:00:16,P1H,52.70
12-29-2018 14:00:23,F20,686
12-29-2018 14:00:23,F2T,76.10
12-29-2018 14:00:23,F2H,42.80
